Gemeinde,Bauperiode,Energiequelle,Anzahl,GebaeudeTotal
La Verrerie,8021.0,Unbestimmt,52,61
La Verrerie,8021.0,Weitere,6,61
La Verrerie,8021.0,Heizöl,2,61
La Verrerie,8021.0,Gas,1,61
Rohrbach,8013.0,Heizöl,52,102
Rohrbach,8013.0,Unbestimmt,28,102
Rohrbach,8013.0,Weitere,19,102
Rohrbach,8013.0,Elektrizität,3,102
Boswil,8014.0,Heizöl,52,109
Boswil,8014.0,Unbestimmt,51,109
Boswil,8014.0,Weitere,4,109
Boswil,8014.0,Elektrizität,1,109
Boswil,8014.0,Keine,1,109
Stadel,8021.0,Unbestimmt,52,69
Stadel,8021.0,Heizöl,11,69
Stadel,8021.0,Weitere,2,69
Stadel,8021.0,Keine,2,69
Stadel,8021.0,Elektrizität,2,69
Erlen,8021.0,Unbestimmt,52,87
Erlen,8021.0,Gas,26,87
Erlen,8021.0,Weitere,6,87
Erlen,8021.0,Keine,2,87
Erlen,8021.0,Heizöl,1,87
Vernayaz,8011.0,Unbestimmt,52,138
Vernayaz,8011.0,Heizöl,43,138
Vernayaz,8011.0,Weitere,20,138
Vernayaz,8011.0,Elektrizität,17,138
Vernayaz,8011.0,Keine,4,138
Vernayaz,8011.0,Gas,2,138
Salenstein,8014.0,Unbestimmt,52,82
Salenstein,8014.0,Heizöl,20,82
Salenstein,8014.0,Weitere,4,82
Salenstein,8014.0,Gas,4,82
Salenstein,8014.0,Elektrizität,2,82
Seedorf (UR),8017.0,Unbestimmt,52,75
Seedorf (UR),8017.0,Heizöl,18,75
Seedorf (UR),8017.0,Elektrizität,3,75
Seedorf (UR),8017.0,Weitere,2,75
Alle,8018.0,Unbestimmt,52,79
Alle,8018.0,Heizöl,20,79
Alle,8018.0,Weitere,5,79
Alle,8018.0,Elektrizität,2,79
Goms,8014.0,Heizöl,52,127
Goms,8014.0,Unbestimmt,32,127
Goms,8014.0,Weitere,26,127
Goms,8014.0,Elektrizität,15,127
Goms,8014.0,Keine,2,127
Champagne,8011.0,Heizöl,52,146
Champagne,8011.0,Unbestimmt,48,146
Champagne,8011.0,Weitere,32,146
Champagne,8011.0,Elektrizität,14,146
Simplon,8018.0,Keine,52,67
Simplon,8018.0,Elektrizität,10,67
Simplon,8018.0,Unbestimmt,2,67
Simplon,8018.0,Weitere,2,67
Simplon,8018.0,Heizöl,1,67
Tavannes,8017.0,Unbestimmt,52,86
Tavannes,8017.0,Heizöl,27,86
Tavannes,8017.0,Weitere,4,86
Tavannes,8017.0,Elektrizität,3,86
Buchholterberg,8012.0,Unbestimmt,52,102
Buchholterberg,8012.0,Weitere,24,102
Buchholterberg,8012.0,Heizöl,22,102
Buchholterberg,8012.0,Elektrizität,3,102
Buchholterberg,8012.0,Keine,1,102
Mosnang,8016.0,Unbestimmt,52,84
Mosnang,8016.0,Weitere,18,84
Mosnang,8016.0,Heizöl,10,84
Mosnang,8016.0,Elektrizität,4,84
Zetzwil,8016.0,Unbestimmt,52,70
Zetzwil,8016.0,Heizöl,11,70
Zetzwil,8016.0,Elektrizität,5,70
Zetzwil,8016.0,Weitere,2,70
Olten,8020.0,Unbestimmt,52,88
Olten,8020.0,Gas,22,88
Olten,8020.0,Keine,12,88
Olten,8020.0,Elektrizität,1,88
Olten,8020.0,Heizöl,1,88
Erlenbach (ZH),8023.0,Unbestimmt,52,69
Erlenbach (ZH),8023.0,Weitere,12,69
Erlenbach (ZH),8023.0,Gas,3,69
Erlenbach (ZH),8023.0,Keine,2,69
Wauwil,8023.0,Unbestimmt,52,64
Wauwil,8023.0,Weitere,10,64
Wauwil,8023.0,Keine,2,64
Tägerwilen,8013.0,Heizöl,52,129
Tägerwilen,8013.0,Unbestimmt,44,129
Tägerwilen,8013.0,Gas,13,129
Tägerwilen,8013.0,Keine,10,129
Tägerwilen,8013.0,Weitere,7,129
Tägerwilen,8013.0,Elektrizität,3,129
Wolfhalden,8015.0,Unbestimmt,52,110
Wolfhalden,8015.0,Heizöl,36,110
Wolfhalden,8015.0,Gas,12,110
Wolfhalden,8015.0,Weitere,6,110
Wolfhalden,8015.0,Elektrizität,3,110
Wolfhalden,8015.0,Keine,1,110
Porrentruy,8023.0,Unbestimmt,52,118
Porrentruy,8023.0,Weitere,48,118
Porrentruy,8023.0,Keine,17,118
Porrentruy,8023.0,Heizöl,1,118
Seeberg,8020.0,Unbestimmt,52,65
Seeberg,8020.0,Elektrizität,6,65
Seeberg,8020.0,Heizöl,3,65
Seeberg,8020.0,Weitere,3,65
Seeberg,8020.0,Keine,1,65
Luzein,8018.0,Unbestimmt,52,90
Luzein,8018.0,Weitere,19,90
Luzein,8018.0,Heizöl,16,90
Luzein,8018.0,Elektrizität,3,90
Salenstein,8011.0,Weitere,52,190
Salenstein,8011.0,Unbestimmt,48,190
Salenstein,8011.0,Heizöl,44,190
Salenstein,8011.0,Gas,36,190
Salenstein,8011.0,Elektrizität,9,190
Salenstein,8011.0,Keine,1,190
Coppet,8014.0,Heizöl,52,86
Coppet,8014.0,Unbestimmt,27,86
Coppet,8014.0,Weitere,3,86
Coppet,8014.0,Elektrizität,3,86
Coppet,8014.0,Gas,1,86
Grindelwald,8021.0,Unbestimmt,52,131
Grindelwald,8021.0,Heizöl,39,131
Grindelwald,8021.0,Weitere,26,131
Grindelwald,8021.0,Keine,12,131
Grindelwald,8021.0,Elektrizität,2,131
Heimberg,8022.0,Unbestimmt,52,80
Heimberg,8022.0,Weitere,26,80
Heimberg,8022.0,Keine,2,80
Brienz (BE),8022.0,Unbestimmt,52,74
Brienz (BE),8022.0,Weitere,14,74
Brienz (BE),8022.0,Keine,5,74
Brienz (BE),8022.0,Heizöl,2,74
Brienz (BE),8022.0,Elektrizität,1,74
Penthalaz,8013.0,Gas,52,122
Penthalaz,8013.0,Unbestimmt,39,122
Penthalaz,8013.0,Heizöl,25,122
Penthalaz,8013.0,Elektrizität,3,122
Penthalaz,8013.0,Keine,2,122
Penthalaz,8013.0,Weitere,1,122
Riggisberg,8022.0,Unbestimmt,52,59
Riggisberg,8022.0,Weitere,5,59
Riggisberg,8022.0,Keine,2,59
Killwangen,8013.0,Heizöl,52,80
Killwangen,8013.0,Unbestimmt,26,80
Killwangen,8013.0,Gas,2,80
Roggwil (TG),8014.0,Heizöl,52,110
Roggwil (TG),8014.0,Unbestimmt,42,110
Roggwil (TG),8014.0,Weitere,12,110
Roggwil (TG),8014.0,Keine,2,110
Roggwil (TG),8014.0,Elektrizität,1,110
Roggwil (TG),8014.0,Gas,1,110
Hergiswil bei Willisau,8015.0,Unbestimmt,52,75
Hergiswil bei Willisau,8015.0,Weitere,13,75
Hergiswil bei Willisau,8015.0,Heizöl,6,75
Hergiswil bei Willisau,8015.0,Elektrizität,4,75
Heimberg,8023.0,Unbestimmt,52,69
Heimberg,8023.0,Keine,11,69
Heimberg,8023.0,Weitere,5,69
Heimberg,8023.0,Gas,1,69
Weggis,8019.0,Unbestimmt,52,102
Weggis,8019.0,Heizöl,40,102
Weggis,8019.0,Keine,4,102
Weggis,8019.0,Elektrizität,3,102
Weggis,8019.0,Weitere,3,102
Zunzgen,8015.0,Heizöl,52,97
Zunzgen,8015.0,Keine,33,97
Zunzgen,8015.0,Weitere,8,97
Zunzgen,8015.0,Elektrizität,4,97
Amden,8016.0,Unbestimmt,52,84
Amden,8016.0,Heizöl,17,84
Amden,8016.0,Elektrizität,9,84
Amden,8016.0,Weitere,6,84
Hettlingen,8015.0,Heizöl,52,147
Hettlingen,8015.0,Unbestimmt,47,147
Hettlingen,8015.0,Elektrizität,40,147
Hettlingen,8015.0,Keine,4,147
Hettlingen,8015.0,Weitere,4,147
Muralto,8012.0,Heizöl,52,129
Muralto,8012.0,Elektrizität,37,129
Muralto,8012.0,Unbestimmt,33,129
Muralto,8012.0,Weitere,6,129
Muralto,8012.0,Gas,1,129
Bremgarten bei Bern,8021.0,Weitere,52,81
Bremgarten bei Bern,8021.0,Unbestimmt,28,81
Bremgarten bei Bern,8021.0,Heizöl,1,81
Begnins,8014.0,Heizöl,52,99
Begnins,8014.0,Unbestimmt,41,99
Begnins,8014.0,Elektrizität,3,99
Begnins,8014.0,Weitere,2,99
Begnins,8014.0,Keine,1,99
Kallnach,8021.0,Unbestimmt,52,64
Kallnach,8021.0,Weitere,5,64
Kallnach,8021.0,Heizöl,4,64
Kallnach,8021.0,Keine,2,64
Kallnach,8021.0,Elektrizität,1,64
Villorsonnens,8021.0,Unbestimmt,52,60
Villorsonnens,8021.0,Weitere,4,60
Villorsonnens,8021.0,Heizöl,2,60
Villorsonnens,8021.0,Keine,1,60
Villorsonnens,8021.0,Gas,1,60
Seedorf (BE),8022.0,Unbestimmt,52,64
Seedorf (BE),8022.0,Weitere,9,64
Seedorf (BE),8022.0,Heizöl,2,64
Seedorf (BE),8022.0,Elektrizität,1,64
Oron,8018.0,Unbestimmt,52,85
Oron,8018.0,Heizöl,21,85
Oron,8018.0,Elektrizität,4,85
Oron,8018.0,Gas,4,85
Oron,8018.0,Weitere,3,85
Oron,8018.0,Keine,1,85
Collombey-Muraz,8022.0,Weitere,52,138
Collombey-Muraz,8022.0,Unbestimmt,48,138
Collombey-Muraz,8022.0,Gas,35,138
Collombey-Muraz,8022.0,Keine,2,138
Collombey-Muraz,8022.0,Heizöl,1,138
Schinznach,8016.0,Unbestimmt,52,77
Schinznach,8016.0,Heizöl,11,77
Schinznach,8016.0,Elektrizität,9,77
Schinznach,8016.0,Weitere,4,77
Schinznach,8016.0,Keine,1,77
Spreitenbach,8023.0,Unbestimmt,52,72
Spreitenbach,8023.0,Weitere,14,72
Spreitenbach,8023.0,Keine,6,72
Zuchwil,8019.0,Gas,52,100
Zuchwil,8019.0,Unbestimmt,39,100
Zuchwil,8019.0,Weitere,8,100
Zuchwil,8019.0,Heizöl,1,100
Heimberg,8012.0,Heizöl,52,111
Heimberg,8012.0,Unbestimmt,37,111
Heimberg,8012.0,Weitere,12,111
Heimberg,8012.0,Elektrizität,7,111
Heimberg,8012.0,Gas,3,111
Staufen,8014.0,Heizöl,52,119
Staufen,8014.0,Unbestimmt,36,119
Staufen,8014.0,Gas,25,119
Staufen,8014.0,Weitere,6,119
Termen,8015.0,Elektrizität,52,134
Termen,8015.0,Unbestimmt,40,134
Termen,8015.0,Heizöl,34,134
Termen,8015.0,Weitere,7,134
Termen,8015.0,Gas,1,134
Oberentfelden,8018.0,Unbestimmt,52,104
Oberentfelden,8018.0,Gas,49,104
Oberentfelden,8018.0,Heizöl,2,104
Oberentfelden,8018.0,Weitere,1,104
Chalais,8012.0,Heizöl,52,146
Chalais,8012.0,Gas,38,146
Chalais,8012.0,Weitere,26,146
Chalais,8012.0,Elektrizität,20,146
Chalais,8012.0,Unbestimmt,10,146
Mettmenstetten,8019.0,Unbestimmt,52,130
Mettmenstetten,8019.0,Heizöl,46,130
Mettmenstetten,8019.0,Keine,24,130
Mettmenstetten,8019.0,Weitere,8,130
Arosa,8018.0,Heizöl,52,88
Arosa,8018.0,Weitere,24,88
Arosa,8018.0,Elektrizität,8,88
Arosa,8018.0,Unbestimmt,4,88
Prangins,8012.0,Unbestimmt,52,141
Prangins,8012.0,Heizöl,36,141
Prangins,8012.0,Gas,28,141
Prangins,8012.0,Elektrizität,13,141
Prangins,8012.0,Weitere,6,141
Prangins,8012.0,Keine,6,141
Buchberg,8015.0,Unbestimmt,52,97
Buchberg,8015.0,Heizöl,28,97
Buchberg,8015.0,Weitere,10,97
Buchberg,8015.0,Elektrizität,7,97
Mettmenstetten,8014.0,Keine,52,125
Mettmenstetten,8014.0,Heizöl,29,125
Mettmenstetten,8014.0,Unbestimmt,28,125
Mettmenstetten,8014.0,Weitere,15,125
Mettmenstetten,8014.0,Elektrizität,1,125
Rumisberg,8011.0,Unbestimmt,52,107
Rumisberg,8011.0,Weitere,28,107
Rumisberg,8011.0,Heizöl,20,107
Rumisberg,8011.0,Keine,5,107
Rumisberg,8011.0,Elektrizität,2,107
Brislach,8021.0,Weitere,52,84
Brislach,8021.0,Keine,32,84
Günsberg,8014.0,Heizöl,52,84
Günsberg,8014.0,Unbestimmt,21,84
Günsberg,8014.0,Weitere,5,84
Günsberg,8014.0,Keine,2,84
Günsberg,8014.0,Gas,2,84
Günsberg,8014.0,Elektrizität,2,84
Zweisimmen,8016.0,Unbestimmt,51,87
Zweisimmen,8016.0,Elektrizität,19,87
Zweisimmen,8016.0,Weitere,10,87
Zweisimmen,8016.0,Heizöl,7,87
Caslano,8011.0,Heizöl,51,97
Caslano,8011.0,Unbestimmt,25,97
Caslano,8011.0,Elektrizität,14,97
Caslano,8011.0,Weitere,5,97
Caslano,8011.0,Gas,1,97
Caslano,8011.0,Keine,1,97
Geroldswil,8013.0,Heizöl,51,93
Geroldswil,8013.0,Unbestimmt,31,93
Geroldswil,8013.0,Elektrizität,6,93
Geroldswil,8013.0,Weitere,4,93
Geroldswil,8013.0,Gas,1,93
Schafisheim,8016.0,Unbestimmt,51,101
Schafisheim,8016.0,Elektrizität,32,101
Schafisheim,8016.0,Heizöl,9,101
Schafisheim,8016.0,Weitere,7,101
Schafisheim,8016.0,Keine,2,101
Coppet,8013.0,Heizöl,51,81
Coppet,8013.0,Unbestimmt,26,81
Coppet,8013.0,Elektrizität,4,81
Bioggio,8011.0,Unbestimmt,51,128
Bioggio,8011.0,Heizöl,31,128
Bioggio,8011.0,Elektrizität,17,128
Bioggio,8011.0,Gas,13,128
Bioggio,8011.0,Weitere,13,128
Bioggio,8011.0,Keine,3,128
Löhningen,8023.0,Unbestimmt,51,85
Löhningen,8023.0,Weitere,21,85
Löhningen,8023.0,Keine,12,85
Löhningen,8023.0,Heizöl,1,85
Mauensee,8022.0,Unbestimmt,51,52
Mauensee,8022.0,Weitere,1,52
Wartau,8020.0,Unbestimmt,51,99
Wartau,8020.0,Gas,22,99
Wartau,8020.0,Weitere,11,99
Wartau,8020.0,Heizöl,9,99
Wartau,8020.0,Keine,4,99
Wartau,8020.0,Elektrizität,2,99
Riehen,8022.0,Weitere,51,79
Riehen,8022.0,Keine,14,79
Riehen,8022.0,Gas,12,79
Riehen,8022.0,Unbestimmt,2,79
Aarberg,8016.0,Unbestimmt,51,89
Aarberg,8016.0,Heizöl,23,89
Aarberg,8016.0,Elektrizität,9,89
Aarberg,8016.0,Weitere,4,89
Aarberg,8016.0,Gas,2,89
Mauensee,8020.0,Unbestimmt,51,64
Mauensee,8020.0,Heizöl,7,64
Mauensee,8020.0,Weitere,5,64
Mauensee,8020.0,Gas,1,64
Mörschwil,8022.0,Unbestimmt,51,62
Mörschwil,8022.0,Weitere,8,62
Mörschwil,8022.0,Heizöl,2,62
Mörschwil,8022.0,Keine,1,62
Urtenen-Schönbühl,8020.0,Gas,51,72
Urtenen-Schönbühl,8020.0,Weitere,9,72
Urtenen-Schönbühl,8020.0,Unbestimmt,6,72
Urtenen-Schönbühl,8020.0,Keine,4,72
Urtenen-Schönbühl,8020.0,Heizöl,2,72
Le Mouret,8014.0,Unbestimmt,51,106
Le Mouret,8014.0,Heizöl,37,106
Le Mouret,8014.0,Weitere,13,106
Le Mouret,8014.0,Elektrizität,5,106
Degersheim,8016.0,Unbestimmt,51,92
Degersheim,8016.0,Gas,16,92
Degersheim,8016.0,Weitere,13,92
Degersheim,8016.0,Heizöl,9,92
Degersheim,8016.0,Elektrizität,2,92
Degersheim,8016.0,Keine,1,92
Hergiswil bei Willisau,8013.0,Unbestimmt,51,86
Hergiswil bei Willisau,8013.0,Weitere,25,86
Hergiswil bei Willisau,8013.0,Heizöl,7,86
Hergiswil bei Willisau,8013.0,Elektrizität,2,86
Hergiswil bei Willisau,8013.0,Keine,1,86
Stammheim,8017.0,Unbestimmt,51,124
Stammheim,8017.0,Heizöl,31,124
Stammheim,8017.0,Weitere,24,124
Stammheim,8017.0,Keine,17,124
Stammheim,8017.0,Elektrizität,1,124
Bois-d'Amont,8020.0,Unbestimmt,51,72
Bois-d'Amont,8020.0,Heizöl,15,72
Bois-d'Amont,8020.0,Weitere,5,72
Bois-d'Amont,8020.0,Gas,1,72
Sulgen,8014.0,Heizöl,51,120
Sulgen,8014.0,Unbestimmt,47,120
Sulgen,8014.0,Gas,19,120
Sulgen,8014.0,Weitere,2,120
Sulgen,8014.0,Keine,1,120
Bois-d'Amont,8018.0,Unbestimmt,51,77
Bois-d'Amont,8018.0,Weitere,14,77
Bois-d'Amont,8018.0,Heizöl,12,77
Rapperswil (BE),8022.0,Unbestimmt,51,58
Rapperswil (BE),8022.0,Keine,3,58
Rapperswil (BE),8022.0,Weitere,2,58
Rapperswil (BE),8022.0,Gas,1,58
Rapperswil (BE),8022.0,Heizöl,1,58
Seuzach,8012.0,Unbestimmt,51,118
Seuzach,8012.0,Heizöl,51,118
Seuzach,8012.0,Weitere,7,118
Seuzach,8012.0,Elektrizität,5,118
Seuzach,8012.0,Keine,3,118
Seuzach,8012.0,Gas,1,118
Giffers,8019.0,Unbestimmt,51,65
Giffers,8019.0,Heizöl,8,65
Giffers,8019.0,Weitere,6,65
Niederwil (AG),8019.0,Heizöl,51,102
Niederwil (AG),8019.0,Unbestimmt,40,102
Niederwil (AG),8019.0,Gas,7,102
Niederwil (AG),8019.0,Weitere,2,102
Niederwil (AG),8019.0,Elektrizität,2,102
Hausen am Albis,8013.0,Unbestimmt,51,116
Hausen am Albis,8013.0,Heizöl,27,116
Hausen am Albis,8013.0,Weitere,25,116
Hausen am Albis,8013.0,Keine,12,116
Hausen am Albis,8013.0,Elektrizität,1,116
Villeneuve (VD),8017.0,Gas,51,89
Villeneuve (VD),8017.0,Unbestimmt,30,89
Villeneuve (VD),8017.0,Keine,4,89
Villeneuve (VD),8017.0,Heizöl,3,89
Villeneuve (VD),8017.0,Weitere,1,89
Rapperswil (BE),8019.0,Unbestimmt,51,102
Rapperswil (BE),8019.0,Heizöl,30,102
Rapperswil (BE),8019.0,Weitere,18,102
Rapperswil (BE),8019.0,Keine,2,102
Rapperswil (BE),8019.0,Elektrizität,1,102
Villnachern,8021.0,Unbestimmt,51,59
Villnachern,8021.0,Weitere,8,59
Le Mont-sur-Lausanne,8020.0,Unbestimmt,51,100
Le Mont-sur-Lausanne,8020.0,Gas,39,100
Le Mont-sur-Lausanne,8020.0,Heizöl,6,100
Le Mont-sur-Lausanne,8020.0,Keine,4,100
Hohenrain,8017.0,Unbestimmt,51,94
Hohenrain,8017.0,Weitere,16,94
Hohenrain,8017.0,Heizöl,14,94
Hohenrain,8017.0,Elektrizität,12,94
Hohenrain,8017.0,Keine,1,94
Niederweningen,8015.0,Heizöl,51,116
Niederweningen,8015.0,Unbestimmt,49,116
Niederweningen,8015.0,Elektrizität,13,116
Niederweningen,8015.0,Weitere,3,116
Grandcour,8012.0,Unbestimmt,51,81
Grandcour,8012.0,Heizöl,24,81
Grandcour,8012.0,Weitere,5,81
Grandcour,8012.0,Elektrizität,1,81
Fischingen,8017.0,Unbestimmt,51,96
Fischingen,8017.0,Heizöl,25,96
Fischingen,8017.0,Weitere,14,96
Fischingen,8017.0,Elektrizität,4,96
Fischingen,8017.0,Keine,2,96
Bure,8014.0,Unbestimmt,51,79
Bure,8014.0,Heizöl,22,79
Bure,8014.0,Elektrizität,3,79
Bure,8014.0,Weitere,2,79
Bure,8014.0,Keine,1,79
Monteceneri,8018.0,Unbestimmt,51,91
Monteceneri,8018.0,Heizöl,33,91
Monteceneri,8018.0,Elektrizität,3,91
Monteceneri,8018.0,Weitere,2,91
Monteceneri,8018.0,Gas,1,91
Monteceneri,8018.0,Keine,1,91
Brissago,8016.0,Unbestimmt,51,113
Brissago,8016.0,Elektrizität,35,113
Brissago,8016.0,Heizöl,23,113
Brissago,8016.0,Gas,3,113
Brissago,8016.0,Weitere,1,113
Steinhausen,8022.0,Unbestimmt,51,92
Steinhausen,8022.0,Gas,15,92
Steinhausen,8022.0,Keine,15,92
Steinhausen,8022.0,Weitere,11,92
Grüningen,8013.0,Unbestimmt,51,90
Grüningen,8013.0,Heizöl,35,90
Grüningen,8013.0,Elektrizität,2,90
Grüningen,8013.0,Keine,1,90
Grüningen,8013.0,Weitere,1,90
Grossaffoltern,8012.0,Heizöl,51,114
Grossaffoltern,8012.0,Unbestimmt,34,114
Grossaffoltern,8012.0,Weitere,24,114
Grossaffoltern,8012.0,Elektrizität,4,114
Grossaffoltern,8012.0,Keine,1,114
Avully,8011.0,Heizöl,51,86
Avully,8011.0,Unbestimmt,17,86
Avully,8011.0,Weitere,9,86
Avully,8011.0,Elektrizität,5,86
Avully,8011.0,Gas,3,86
Avully,8011.0,Keine,1,86
Jonen,8018.0,Unbestimmt,51,99
Jonen,8018.0,Heizöl,32,99
Jonen,8018.0,Weitere,16,99
Kradolf-Schönenberg,8014.0,Unbestimmt,51,86
Kradolf-Schönenberg,8014.0,Heizöl,29,86
Kradolf-Schönenberg,8014.0,Weitere,3,86
Kradolf-Schönenberg,8014.0,Gas,2,86
Kradolf-Schönenberg,8014.0,Keine,1,86
Oberägeri,8018.0,Heizöl,51,102
Oberägeri,8018.0,Unbestimmt,37,102
Oberägeri,8018.0,Weitere,9,102
Oberägeri,8018.0,Keine,5,102
Wassen,8014.0,Unbestimmt,51,63
Wassen,8014.0,Weitere,7,63
Wassen,8014.0,Heizöl,4,63
Wassen,8014.0,Gas,1,63
Realp,8011.0,Unbestimmt,51,74
Realp,8011.0,Heizöl,12,74
Realp,8011.0,Weitere,10,74
Realp,8011.0,Keine,1,74
Poschiavo,8014.0,Heizöl,51,135
Poschiavo,8014.0,Weitere,48,135
Poschiavo,8014.0,Elektrizität,17,135
Poschiavo,8014.0,Unbestimmt,14,135
Poschiavo,8014.0,Keine,5,135
Wiedlisbach,8022.0,Unbestimmt,51,67
Wiedlisbach,8022.0,Weitere,12,67
Wiedlisbach,8022.0,Elektrizität,2,67
Wiedlisbach,8022.0,Heizöl,2,67
San Vittore,8011.0,Weitere,51,159
San Vittore,8011.0,Unbestimmt,45,159
San Vittore,8011.0,Elektrizität,41,159
San Vittore,8011.0,Heizöl,20,159
San Vittore,8011.0,Keine,2,159
Unterseen,8018.0,Unbestimmt,51,97
Unterseen,8018.0,Heizöl,41,97
Unterseen,8018.0,Weitere,4,97
Unterseen,8018.0,Gas,1,97
Konolfingen,8017.0,Unbestimmt,51,85
Konolfingen,8017.0,Heizöl,21,85
Konolfingen,8017.0,Weitere,10,85
Konolfingen,8017.0,Elektrizität,3,85
Fulenbach,8023.0,Unbestimmt,51,59
Fulenbach,8023.0,Keine,4,59
Fulenbach,8023.0,Weitere,2,59
Fulenbach,8023.0,Gas,1,59
Fulenbach,8023.0,Heizöl,1,59
Niederbipp,8018.0,Unbestimmt,51,80
Niederbipp,8018.0,Heizöl,26,80
Niederbipp,8018.0,Gas,2,80
Niederbipp,8018.0,Weitere,1,80
Uetikon am See,8016.0,Heizöl,51,105
Uetikon am See,8016.0,Unbestimmt,32,105
Uetikon am See,8016.0,Gas,12,105
Uetikon am See,8016.0,Weitere,8,105
Uetikon am See,8016.0,Elektrizität,2,105
Vully-les-Lacs,8015.0,Unbestimmt,51,133
Vully-les-Lacs,8015.0,Heizöl,45,133
Vully-les-Lacs,8015.0,Elektrizität,18,133
Vully-les-Lacs,8015.0,Weitere,14,133
Vully-les-Lacs,8015.0,Keine,4,133
Vully-les-Lacs,8015.0,Gas,1,133
Churwalden,8020.0,Unbestimmt,51,87
Churwalden,8020.0,Heizöl,23,87
Churwalden,8020.0,Weitere,10,87
Churwalden,8020.0,Keine,3,87
Waldkirch,8016.0,Keine,51,95
Waldkirch,8016.0,Weitere,20,95
Waldkirch,8016.0,Heizöl,17,95
Waldkirch,8016.0,Elektrizität,6,95
Waldkirch,8016.0,Unbestimmt,1,95
Roggwil (TG),8021.0,Unbestimmt,51,87
Roggwil (TG),8021.0,Gas,16,87
Roggwil (TG),8021.0,Weitere,11,87
Roggwil (TG),8021.0,Heizöl,6,87
Roggwil (TG),8021.0,Keine,3,87
Berneck,8022.0,Weitere,51,85
Berneck,8022.0,Gas,24,85
Berneck,8022.0,Keine,7,85
Berneck,8022.0,Unbestimmt,3,85
Bioley-Magnoux,8011.0,Unbestimmt,51,97
Bioley-Magnoux,8011.0,Heizöl,30,97
Bioley-Magnoux,8011.0,Weitere,9,97
Bioley-Magnoux,8011.0,Keine,3,97
Bioley-Magnoux,8011.0,Gas,2,97
Bioley-Magnoux,8011.0,Elektrizität,2,97
Sempach,8014.0,Heizöl,51,108
Sempach,8014.0,Unbestimmt,46,108
Sempach,8014.0,Weitere,8,108
Sempach,8014.0,Keine,2,108
Sempach,8014.0,Elektrizität,1,108
Metzerlen-Mariastein,8011.0,Heizöl,51,115
Metzerlen-Mariastein,8011.0,Unbestimmt,33,115
Metzerlen-Mariastein,8011.0,Weitere,23,115
Metzerlen-Mariastein,8011.0,Keine,5,115
Metzerlen-Mariastein,8011.0,Elektrizität,3,115
Zell (LU),8023.0,Unbestimmt,51,57
Zell (LU),8023.0,Weitere,5,57
Zell (LU),8023.0,Keine,1,57
Neuheim,8015.0,Heizöl,51,100
Neuheim,8015.0,Unbestimmt,39,100
Neuheim,8015.0,Weitere,5,100
Neuheim,8015.0,Elektrizität,5,100
Egnach,8018.0,Unbestimmt,51,110
Egnach,8018.0,Gas,38,110
Egnach,8018.0,Heizöl,13,110
Egnach,8018.0,Weitere,4,110
Egnach,8018.0,Elektrizität,3,110
Egnach,8018.0,Keine,1,110
Zwingen,8014.0,Heizöl,51,99
Zwingen,8014.0,Keine,42,99
Zwingen,8014.0,Weitere,5,99
Zwingen,8014.0,Elektrizität,1,99
Fischbach-Göslikon,8022.0,Unbestimmt,51,62
Fischbach-Göslikon,8022.0,Heizöl,7,62
Fischbach-Göslikon,8022.0,Weitere,3,62
Fischbach-Göslikon,8022.0,Keine,1,62
Terre di Pedemonte,8020.0,Heizöl,51,97
Terre di Pedemonte,8020.0,Unbestimmt,40,97
Terre di Pedemonte,8020.0,Weitere,3,97
Terre di Pedemonte,8020.0,Elektrizität,2,97
Terre di Pedemonte,8020.0,Gas,1,97
Oberbüren,8022.0,Weitere,51,90
Oberbüren,8022.0,Keine,29,90
Oberbüren,8022.0,Gas,6,90
Oberbüren,8022.0,Unbestimmt,3,90
Oberbüren,8022.0,Heizöl,1,90
Grossaffoltern,8018.0,Unbestimmt,51,117
Grossaffoltern,8018.0,Heizöl,39,117
Grossaffoltern,8018.0,Weitere,25,117
Grossaffoltern,8018.0,Elektrizität,2,117
Thunstetten,8012.0,Unbestimmt,51,146
Thunstetten,8012.0,Heizöl,49,146
Thunstetten,8012.0,Weitere,24,146
Thunstetten,8012.0,Gas,18,146
Thunstetten,8012.0,Elektrizität,2,146
Thunstetten,8012.0,Keine,2,146
Fischbach-Göslikon,8011.0,Weitere,51,90
Fischbach-Göslikon,8011.0,Unbestimmt,20,90
Fischbach-Göslikon,8011.0,Heizöl,11,90
Fischbach-Göslikon,8011.0,Elektrizität,4,90
Fischbach-Göslikon,8011.0,Keine,4,90
Bedigliora,8012.0,Elektrizität,51,153
Bedigliora,8012.0,Heizöl,50,153
Bedigliora,8012.0,Unbestimmt,36,153
Bedigliora,8012.0,Weitere,15,153
Bedigliora,8012.0,Gas,1,153
Eich,8019.0,Unbestimmt,51,95
Eich,8019.0,Heizöl,35,95
Eich,8019.0,Weitere,8,95
Eich,8019.0,Elektrizität,1,95
Schafisheim,8012.0,Heizöl,51,114
Schafisheim,8012.0,Unbestimmt,31,114
Schafisheim,8012.0,Weitere,21,114
Schafisheim,8012.0,Elektrizität,10,114
Schafisheim,8012.0,Keine,1,114
Pfyn,8021.0,Unbestimmt,51,66
Pfyn,8021.0,Gas,8,66
Pfyn,8021.0,Keine,4,66
Pfyn,8021.0,Heizöl,2,66
Pfyn,8021.0,Weitere,1,66
